Vendor SKU,Shape,Carat,Color,Fancy Color Description,Clarity,Cut,Depth,Table Percent,Polish,Crown Angle,Crown Height,Lower Half,Pavlilion Angle,Pavillion Depth,Star Length,Facet,Symmetry,Fluorescence,Measurements,Culet,Girdle,Cert Lab,Cert ID,Cert Lab 2,Cert ID 2,Vendor Price(Total),Vendor Price Per Carat,Memo Flag,Eye Clean,Milky,Brand,Inscription,Country Of Origin,Country of Manufacture ,Pic URL,Canada Mark,Rio Tinto,Comments
8574H,RA,1.26,D,,VVS2,,69.6,71,Excellent,0,0,,0,,,,Very Good,None,6.80 - 5.63 x 3.92,None,Medium To Slightly Thick,GIA,2201798341,,,7936.677,6298.95,No,Yes,No,Regular,,ISR,ISR,,,,
8579B,RA,1.52,F,,SI1,,67.7,71,Very Good,0,0,,0,,,,Very Good,None,6.88 - 6.18 x 4.19,None,Medium,GIA,1345259809,,,8679.048,5709.9,No,Yes,No,Regular,,ISR,ISR,,,,
8581B,RA,1.51,F,,VVS1,,69.7,65,Excellent,0,0,,0,,,,Very Good,None,6.50 - 6.38 x 4.45,None,Medium To Thick,GIA,7348358535,,,11391.8175,7544.25,No,Yes,No,Regular,,ISR,ISR,,,,
8583A,RA,1.52,D,,VS2,,67.6,74,Very Good,0,0,,0,,,,Very Good,None,6.52 - 6.40 x 4.33,None,Thick To Very Thick,GIA,2347749804,,,10741.08,7066.5,No,Yes,No,Regular,,ISR,ISR,,,,
8584A,RA,1.78,G,,VS2,,65.8,73,Very Good,0,0,,0,,,,Very Good,None,7.20 - 7.16 x 4.71,None,Thin To Thick,GIA,6342749815,,,11318.664,6358.8,No,Yes,No,Regular,,ISR,ISR,,,,
8585A,RA,1.73,F,,VS2,,60.2,73,Excellent,0,0,,0,,,,Very Good,None,7.53 - 7.02 x 4.23,None,Medium To Thick,GIA,2346749766,,,11918.0565,6889.05,No,Yes,No,Regular,,ISR,ISR,,,,
8586A,RA,2.02,G,,VS1,,64.9,69,Excellent,0,0,,0,,,,Excellent,Faint Blue,7.03 - 6.86 x 4.45,None,Thick To Very Thick,GIA,2176881378,,,16471.686,8154.3,No,Yes,No,Regular,,ISR,ISR,,,,
8587A,RA,2.03,D,,VS1,,65.9,77,Very Good,0,0,,0,,,,Very Good,None,7.48 - 7.30 x 4.81,None,Thin,GIA,7346529373,,,21734.9055,10706.85,No,Yes,No,Regular,,ISR,ISR,,,,
8801A,BAG,0.5,E,,VVS2,,69,70,Very Good,0,0,,0,,,,Very Good,Faint Blue,5.87 - 3.61 x 2.49,None,Medium To Very Thick,GIA,1225674526,,,1135.575,2271.15,No,Yes,No,Regular,,ISR,ISR,,,,
8850A,BAG,1.08,G,,VS1,,69.8,73,Very Good,0,0,,0,,,,Very Good,None,8.17 - 4.38 x 3.06,None,Very Thin To Medium,GIA,6173947622,,,4852.386,4492.95,No,Yes,No,Regular,,ISR,ISR,,,,
9003A,Heart,0.76,F,,SI1,,59.7,59,Very Good,0,0,,0,,,,Good,Faint Blue,5.91 - 6.25 x 3.73,None,Very Thin To Slightly Thick,GIA,2151543322,,,1788.318,2353.05,No,Yes,No,Regular,,ISR,ISR,,,,
9005A,Heart,0.79,E,,SI1,,57.7,57,Very Good,0,0,,0,,,,Very Good,Faint Blue,5.76 - 6.30 x 3.63,None,Thick To Very Thick,GIA,5156784829,,,2029.7865,2569.35,No,Yes,No,Regular,,ISR,ISR,,,,
9006A,Heart,0.72,E,,VS1,,55.9,60,Excellent,0,0,,0,,,,Very Good,None,5.63 - 6.26 x 3.50,None,Thick,GIA,1176924415,,,2289.168,3179.4,No,Yes,No,Regular,,ISR,ISR,,,,
9007A,Heart,0.8,G,,VS2,,56.3,55,Excellent,0,0,,0,,,,Excellent,Faint Blue,5.87 - 6.46 x 3.64,None,Slightly Thick To Thick,GIA,6242060359,,,2180.64,2725.8,No,Yes,No,Regular,,ISR,ISR,,,,
9008A,Heart,0.82,E,,VS2,,53.6,63,Very Good,0,0,,0,,,,Very Good,Faint Blue,6.03 - 6.67 x 3.57,None,Medium To Thick,GIA,2207979593,,,2412.522,2942.1,No,Yes,No,Regular,,ISR,ISR,,,,
9009A,Heart,0.81,D,,VS2,,57.4,57,Very Good,0,0,,0,,,,Good,Faint Blue,6.05 - 6.32 x 3.63,None,Medium To Thick,GIA,2171316085,,,2428.1775,2997.75,No,Yes,No,Regular,,ISR,ISR,,,,
9014A,Heart,1.01,D,,SI1,,55.2,60,Very Good,0,0,,0,,,,Very Good,None,6.45 - 6.99 x 3.86,None,Medium To Very Thick,GIA,6345529300,,,4063.836,4023.6,No,Yes,No,Regular,,ISR,ISR,,,,
9016A,Heart,1.26,D,,IF,,41.8,58,Very Good,0,0,,0,,,,Very Good,Faint Blue,7.82 - 8.10 x 3.38,None,Thin To Thick,GIA,11864665,,,11582.865,9192.75,No,Yes,No,Regular,,ISR,ISR,,,,
9017A,Heart,1.53,H,,SI2,,48.9,66,Very Good,0,0,,0,,,,Very Good,None,7.54 - 8.68 x 4.25,None,Thin To Slightly Thick,GIA,6351864134,,,7065.387,4617.9,No,Yes,No,Regular,,ISR,ISR,,,,
9018A,Heart,1.68,G,,VS2,,42.5,57,Very Good,0,0,,0,,,,Very Good,None,8.38 - 8.67 x 3.69,None,Medium To Very Thick,GIA,1348753665,,,10377.612,6177.15,No,Yes,No,Regular,,ISR,ISR,,,,
9019A,Heart,1.71,F,,SI2,,48.8,56,Very Good,0,0,,0,,,,Very Good,Faint Blue,8.26 - 8.30 x 4.05,None,Slightly Thick To Very Thick,GIA,5202798345,,,8788.9725,5139.75,No,Yes,No,Regular,,ISR,ISR,,,,
9018L,Heart,1.63,F,,SI1,,50.1,55,Very Good,0,0,,0,,,,Very Good,Faint Blue,7.75 - 8.93 x 4.48,None,Thin To Thick,GIA,5201798347,,,9589.5345,5883.15,No,Yes,No,Regular,,ISR,ISR,,,,
9019H,Heart,1.78,F,,SI2,,57.4,61,Very Good,0,0,,0,,,,Very Good,None,8.07 - 7.86 x 4.51,None,Thin To Thick,GIA,2201798351,,,9148.755,5139.75,No,Yes,No,Regular,,ISR,ISR,,,,
9022B,Heart,2.02,G,,VS2,,39,60,Very Good,0,0,,0,,,,Very Good,None,8.50 - 9.87 x 3.85,Small,Medium To Very Thick,GIA,7346260835,,,17040.114,8435.7,No,Yes,No,Regular,,ISR,ISR,,,,
9025A,Heart,3,F,,SI2,,53,57,Excellent,0,0,,0,,,,Very Good,None,10.33 - 9.64 x 5.11,None,Medium To Very Thick,GIA,5176719561,,,28264.95,9421.65,No,Yes,No,Regular,,ISR,ISR,,,,
6029H,Marquise,0.72,D,,VS2,,63.8,56,Very Good,0,0,,0,,,,Very Good,Medium Blue,8.34 - 4.82 x 3.07,None,Thick To Very Thick,GIA,1353419032,,,1635.228,2271.15,No,Yes,No,Regular,,ISR,ISR,,,,
4088H,Pear,1.05,F,,VVS1,,60.8,58,Excellent,0,0,,0,,,,Very Good,None,9.00 - 5.75 x 3.50,NONE,THIN TO VERY THI,GIA,2213025539,,,6100.1325,5809.65,No,Yes,No,Regular,,ISR,ISR,,,,
1159H,Round,1,F,,VS1,Excellent,60.5,60,Excellent,31.5,12.5,,41.8,,,,Very Good,None,6.55 - 6.47 x 3.94,None,Thin To Slightly Thick,GIA,6345879871,,,6852.3,6852.3,No,Yes,No,Regular,,ISR,ISR,,,,
4104H,Pear,1.2,F,,VS1,,54.4,60,Excellent,0,0,,0,,,,Very Good,Faint Blue,9.31 - 6.00 x 3.26,None,Slightly Thick To Very Thick,GIA,1343825191,,,6242.04,5201.7,No,Yes,No,Regular,,ISR,ISR,,,,
4109H,Pear,1.5,G,,VS2,,58.9,64,Excellent,0,0,,0,,,,Very Good,Faint Blue,9.92 - 6.33 x 3.73,None,Medium To Extremely Thick,GIA,6342873002,,,10083.15,6722.1,No,Yes,No,Regular,,ISR,ISR,,,,
4115H,Pear,2.08,G,,IF,,59.6,62,Excellent,0,0,,0,,,,Excellent,Faint Blue,11.72 - 7.14 x 4.25,None,Slightly Thick To Thick,GIA,2205938335,,,20920.536,10057.95,No,Yes,No,Regular,,ISR,ISR,,,,
6051H,Marquise,1.06,F,,IF,,58.4,60,Excellent,0,0,,0,,,,Very Good,None,11.12 - 5.35 x 3.12,None,Slightly Thick To Very Thick,GIA,7352066280,,,6557.796,6186.6,No,Yes,No,Regular,,ISR,ISR,,,,
4078H,Pear,0.96,G,,VVS2,,59,61,Excellent,0,0,,0,,,,Very Good,None,8.96 - 5.60 x 3.30,None,Medium To Thick,GIA,6345563444,,,3737.664,3893.4,No,Yes,No,Regular,,ISR,ISR,,,,
4059H,Pear,0.75,F,,IF,,59.4,60,Excellent,0,0,,0,,,,Very Good,None,8.29 - 5.17 x 3.07,None,Thin To Slightly Thick,GIA,2338401835,,,2554.65,3406.2,No,Yes,No,Regular,,ISR,ISR,,,,
4063H,Pear,0.71,E,,VVS1,,60.3,60,Excellent,0,0,,0,,,,Very Good,None,7.93 - 4.90 x 2.96,None,Thick To Very Thick,GIA,7341655316,,,2366.217,3332.7,No,Yes,No,Regular,,ISR,ISR,,,,
2033H,Princess,0.67,D,,VVS2,,72.3,72,Excellent,0,0,,0,,,,Very Good,None,4.69 - 4.69 x 3.39,None,Thick,GIA,2347147984,,,1692.621,2526.3,No,Yes,No,Regular,,ISR,ISR,,,,
2033L,Princess,0.61,D,,VVS2,,70.3,72,Excellent,0,0,,0,,,,Very Good,None,4.79 - 4.72 x 3.32,None,Medium To Slightly Thick,GIA,2347117837,,,1477.6335,2422.35,No,Yes,No,Regular,,ISR,ISR,,,,
6068H,Marquise,1.71,E,,VS2,,57.9,60,Very Good,0,0,,0,,,,Very Good,None,12.75 - 6.38 x 3.69,Small,Very Thin To Very Thick,GIA,7343959319,,,13527.297,7910.7,No,Yes,No,Regular,,ISR,ISR,,,,
5024T,Oval,0.7,F,,VS1,,60.4,59,Excellent,0,0,,0,,,,Very Good,None,7.32 - 4.91 x 2.97,None,Thin To Thick,GIA,1335770265,,,2119.74,3028.2,No,Yes,No,Regular,,ISR,ISR,,,,
2033P,Princess,0.79,G,,VS2,,72.9,72,Excellent,0,0,,0,,,,Very Good,None,5.08 - 5.05 x 3.68,None,Very Thick,GIA,6352149563,,,2029.7865,2569.35,No,Yes,No,Regular,,ISR,ISR,,,,
3012H,Emerald,0.6,E,,VS1,,63.9,58,Excellent,0,0,,0,,,,Excellent,None,5.75 - 4.12 x 2.64,None,Medium To Slightly Thick,GIA,2357401798,,,1307.88,2179.8,No,Yes,No,Regular,,ISR,ISR,,,,
3020P,Emerald,0.7,F,,VS2,,65.8,66,Excellent,0,0,,0,,,,Very Good,None,5.98 - 4.32 x 2.84,None,Very Thick,GIA,6341027337,,,1812.51,2589.3,No,Yes,No,Regular,,ISR,ISR,,,,
5003H,Oval,0.5,F,,VS1,,59.7,58,Excellent,0,0,,0,,,,Very Good,None,6.55 - 4.46 x 2.66,None,Thick To Very Thick,GIA,3355117817,,,984.375,1968.75,No,Yes,No,Regular,,ISR,ISR,,,,
5003L,Oval,0.57,F,,VS1,,61.7,61,Excellent,0,0,,0,,,,Excellent,None,6.81 - 4.63 x 2.86,None,Medium To Thick,GIA,1339942320,,,1122.1875,1968.75,No,Yes,No,Regular,,ISR,ISR,,,,
5024N,Oval,0.7,G,,VS1,,58.4,58,Excellent,0,0,,0,,,,Very Good,None,7.34 - 4.99 x 2.92,None,Thick To Very Thick,GIA,7346526839,,,2013.9,2877,No,Yes,No,Regular,,ISR,ISR,,,,
5024P,Oval,0.71,G,,VS1,,59.7,59,Excellent,0,0,,0,,,,Very Good,None,7.12 - 5.20 x 3.10,None,Medium To Thick,GIA,6351131238,,,2042.67,2877,No,Yes,No,Regular,,ISR,ISR,,,,
5024R,Oval,0.74,G,,VS1,,60.4,58,Very Good,0,0,,0,,,,Very Good,None,7.32 - 5.16 x 3.12,None,Slightly Thick To Very Thick,GIA,3345937343,,,2128.98,2877,No,Yes,No,Regular,,ISR,ISR,,,,
5024S,Oval,0.72,G,,VS1,,58.3,62,Excellent,0,0,,0,,,,Very Good,None,7.40 - 5.10 x 2.97,None,Thick To Very Thick,GIA,6322010511,,,2071.44,2877,No,Yes,No,Regular,,ISR,ISR,,,,
1034H,Round,0.53,D,,VS2,Excellent,61.7,58,Excellent,35.5,15,,40.8,,,,Very Good,None,5.20 - 5.17 x 3.20,None,Medium To Slightly Thick,GIA,2195750949,,,1550.9655,2926.35,No,Yes,No,Regular,,ISR,ISR,,,,
1039L,Round,0.5,D,,VS1,Excellent,59.6,61,Very Good,32.5,12.5,,40.8,,,,Very Good,None,5.16 - 5.10 x 3.06,None,Medium To Slightly Thick,GIA,1285439922,,,1557.15,3114.3,No,Yes,No,Regular,,ISR,ISR,,,,
1039N,Round,0.5,D,,VS1,Excellent,61.5,55,Excellent,34,15.5,,40.8,,,,Very Good,None,5.13 - 5.11 x 3.15,None,Medium To Slightly Thick,GIA,6305095188,,,1605.975,3211.95,No,Yes,No,Regular,,ISR,ISR,,,,
5048T,Oval,0.8,D,,VVS2,,58.7,57,Excellent,0,0,,0,,,,Very Good,None,7.53 - 5.37 x 3.15,None,Medium To Thick,GIA,5296973314,,,2905.56,3631.95,No,Yes,No,Regular,,ISR,ISR,,,,
4110H,Pear,1.52,F,,SI1,,62.2,59,Very Good,0,0,,0,,,,Very Good,None,9.97 - 6.36 x 3.96,Very Small,Slightly Thick To Extremely Thick,GIA,5353861598,,,9732.408,6402.9,No,Yes,No,Regular,,ISR,ISR,,,,
4082T,Pear,1.07,G,,IF,,60.7,59,Excellent,0,0,,0,,,,Excellent,None,9.35 - 5.79 x 3.51,None,Thin To Slightly Thick,GIA,6332375047,,,5490.5445,5131.35,No,Yes,No,Regular,,ISR,ISR,,,,
4078L,Pear,0.9,G,,VVS1,,58.5,61,Excellent,0,0,,0,,,,Good,None,8.91 - 5.41 x 3.17,None,Slightly Thick To Thick,GIA,1353201510,,,3391.605,3768.45,No,Yes,No,Regular,,ISR,ISR,,,,
4104N,Pear,1.27,F,,VVS1,,62.7,61,Excellent,0,0,,0,,,,Excellent,Faint Blue,9.46 - 5.99 x 3.75,None,Slightly Thick To Very Thick,GIA,2357556201,,,8029.0035,6322.05,No,Yes,No,Regular,,ISR,ISR,,,,
6027L,Marquise,0.73,E,,VVS2,,62.1,58,Excellent,0,0,,0,,,,Very Good,None,9.68 - 4.67 x 2.90,None,Medium To Thick,GIA,7351079169,,,2431.338,3330.6,No,Yes,No,Regular,,ISR,ISR,,,,
6033P,Marquise,0.7,D,,VVS1,,60.5,66,Excellent,0,0,,0,,,,Good,None,9.13 - 4.65 x 2.81,None,Thick To Extremely Thick,GIA,2347566332,,,2252.775,3218.25,No,Yes,No,Regular,,ISR,ISR,,,,
4088T,Pear,1.02,F,,IF,,58.8,60,Excellent,0,0,,0,,,,Excellent,Faint Blue,9.18 - 5.70 x 3.35,None,Medium To Thick,GIA,7353318056,,,6019.02,5901,No,Yes,No,Regular,,ISR,ISR,,,,
2033M,Princess,0.6,D,,VVS2,,71.1,71,Excellent,0,0,,0,,,,Very Good,None,4.79 - 4.73 x 3.36,None,Medium To Slightly Thick,GIA,6351559896,,,1453.41,2422.35,No,Yes,No,Regular,,ISR,ISR,,,,
2028H,Princess,0.5,D,,VVS2,,68.4,73,Excellent,0,0,,0,,,,Excellent,None,4.49 - 4.48 x 3.06,None,Medium To Thick,GIA,1353526300,,,1107.225,2214.45,No,Yes,No,Regular,,ISR,ISR,,,,
5041H,Oval,0.7,D,,VVS2,,61.2,61,Excellent,0,0,,0,,,,Very Good,None,7.12 - 4.95 x 3.03,None,Thick To Very Thick,GIA,2358178828,,,2437.995,3482.85,No,Yes,No,Regular,,ISR,ISR,,,,
5041L,Oval,0.7,D,,VVS2,,57.6,62,Excellent,0,0,,0,,,,Very Good,None,7.15 - 5.19 x 2.99,None,Slightly Thick To Thick,GIA,6331645300,,,2437.995,3482.85,No,Yes,No,Regular,,ISR,ISR,,,,
5048P,Oval,0.8,D,,VS1,,57.9,58,Excellent,0,0,,0,,,,Very Good,None,7.18 - 5.26 x 3.04,None,Medium To Very Thick,GIA,7351134480,,,2778.72,3473.4,No,Yes,No,Regular,,ISR,ISR,,,,
4078N,Pear,0.9,G,,VVS1,,57.8,61,Excellent,0,0,,0,,,,Very Good,None,8.62 - 5.43 x 3.14,None,Thick To Extremely Thick,GIA,2356357227,,,3542.805,3936.45,No,Yes,No,Regular,,ISR,ISR,,,,
4078P,Pear,0.9,F,,VS2,,56.7,59,Very Good,0,0,,0,,,,Excellent,None,8.80 - 5.47 x 3.10,None,Slightly Thick To Very Thick,GIA,6355707470,,,3338.685,3709.65,No,Yes,No,Regular,,ISR,ISR,,,,
4078V,Pear,0.9,E,,VS1,,60.4,59,Excellent,0,0,,0,,,,Very Good,None,8.75 - 5.38 x 3.25,None,Medium To Thick,GIA,2347858283,,,3678.885,4087.65,No,Yes,No,Regular,,ISR,ISR,,,,
4114H,Pear,2.01,G,,VVS2,,60.8,60,Excellent,0,0,,0,,,,Very Good,Faint Blue,11.19 - 7.05 x 4.28,None,Slightly Thick To Thick,GIA,1355002905,,,20543.607,10220.7,No,Yes,No,Regular,,ISR,ISR,,,,
5041M,Oval,0.7,D,,VVS2,,60,56,Very Good,0,0,,0,,,,Very Good,None,7.20 - 5.13 x 3.08,None,Medium To Thick,GIA,1359730040,,,2437.995,3482.85,No,Yes,No,Regular,,ISR,ISR,,,,
6032H,Marquise,0.74,D,,VS1,,59.6,61,Excellent,0,0,,0,,,,Excellent,None,9.94 - 4.72 x 2.81,None,Slightly Thick To Thick,GIA,6332477287,,,2535.351,3426.15,No,Yes,No,Regular,,ISR,ISR,,,,
1164H,Round,1.01,E,,SI2,Excellent,62.3,57,Excellent,35.5,15.5,,41,,,,Excellent,None,6.42 - 6.45 x 4.01,None,Medium,GIA,1349915887,,,4740.435,4693.5,No,Yes,No,Regular,,ISR,ISR,,,,
4109P,Pear,1.5,G,,VVS2,,59,61,Excellent,0,0,,0,,,,Excellent,Faint Blue,10.34 - 6.41 x 3.78,None,Slightly Thick To Thick,GIA,7341666031,,,11284.875,7523.25,No,Yes,No,Regular,,ISR,ISR,,,,
2091L,Princess,1.21,H,,VS2,,68.1,78,Very Good,0,0,,0,,,,Good,None,6.11 - 6.03 x 4.11,NONE,THIN TO EXTREMEL,GIA,2347136430,,,4383.225,3622.5,No,Yes,No,Regular,,ISR,ISR,,,,
3086L,Emerald,1.6,D,,VVS2,,70,67,Excellent,0,0,,0,,,,Very Good,None,7.79 - 5.60 x 3.92,None,Medium To Slightly Thick,GIA,14872397,,,12344.64,7715.4,No,Yes,No,Regular,,ISR,ISR,,,,
7091P,Cushion,2.01,H,,SI1,,66.2,74,Very Good,0,0,,0,,,,Very Good,None,7.34 - 7.25 x 4.79,None,Medium To Very Thick,GIA,3355322210,,,12264.1155,6101.55,No,Yes,No,Regular,,ISR,ISR,,,,
7091T,Cushion,2.06,G,,SI1,,67.9,71,Excellent,0,0,,0,,,,Very Good,None,7.85 - 7.12 x 4.83,None,Very Thin To Thick,GIA,2347140061,,,13812.918,6705.3,No,Yes,No,Regular,,ISR,ISR,,,,
1178H,Round,1.02,D,,SI1,Excellent,61.1,59,Excellent,33,13,,41.8,,,,Excellent,None,6.50 - 6.55 x 3.99,NONE,Thin To Medium,GIA,1216099658,,,6000.813,5883.15,No,Yes,No,Regular,,ISR,ISR,,,,
1246H,Round,1.52,D,,VS2,Excellent,58.4,60,Excellent,31.5,12.5,,41,,,,Excellent,None,7.58 - 7.61 x 4.44,NONE,Thin To Medium,GIA,6214046744,,,14729.484,9690.45,No,Yes,No,Regular,,ISR,ISR,,,,
8572V,RA,1.27,J,,I1,,67.7,63,Very Good,0,0,,0,,,,Good,None,6.55 - 5.73 x 3.88,None,Thick,GIA,6217087480,,,2477.643,1950.9,No,Yes,No,Regular,,ISR,ISR,,,,
2052L,Princess,0.8,F,,VVS2,,69.6,80,Excellent,0,0,,0,,,,Excellent,None,5.34 - 5.24 x 3.65,None,Slightly Thick,GIA,5211037258,,,2543.52,3179.4,No,Yes,No,Regular,,ISR,ISR,,,,
2052H,Princess,0.83,F,,VS1,,72.8,68,Excellent,0,0,,0,,,,Excellent,None,5.19 - 5.19 x 3.78,None,Medium To Slightly Thick,GIA,6351377001,,,2584.869,3114.3,No,Yes,No,Regular,,ISR,ISR,,,,
6026L,Marquise,0.7,E,,VS1,,61,59,Very Good,0,0,,0,,,,Very Good,None,9.63 - 4.63 x 2.83,None,Thin To Slightly Thick,GIA,2337792660,,,2225.58,3179.4,No,Yes,No,Regular,,ISR,ISR,,,,
5080T,Oval,1.2,D,,VVS2,,57.7,61,Excellent,0,0,,0,,,,Very Good,None,8.73 - 6.05 x 3.49,None,Thick To Very Thick,GIA,6351280711,,,8974.98,7479.15,No,Yes,No,Regular,,ISR,ISR,,,,
5001T,Oval,0.5,G,,SI1,,60.9,62,Very Good,0,0,,0,,,,Very Good,None,6.38 - 4.53 x 2.76,None,Thin To Thick,GIA,2344423379,,,738.15,1476.3,No,Yes,No,Regular,,ISR,ISR,,,,
5098H,Oval,3.02,F,,VS2,,57.8,60,Very Good,0,0,,0,,,,Very Good,None,11.37 - 8.08 x 4.67,None,Thick,GIA,1365047622,,,44584.26,14763,No,Yes,No,Regular,,ISR,ISR,,,,
3097T,Emerald,3.01,E,,VS2,,66.6,66,Very Good,0,0,,0,,,,Very Good,Faint Blue,9.99 - 6.71 x 4.47,None,Very Thin To Thick,GIA,7312400449,,,40593.462,13486.2,No,Yes,No,Regular,,ISR,ISR,,,,
6032K,Marquise,0.7,D,,VS1,,60.1,58,Very Good,0,0,,0,,,,Very Good,None,9.61 - 4.64 x 2.79,None,Very Thin To Thick,GIA,2347104104,,,2331.42,3330.6,No,Yes,No,Regular,,ISR,ISR,,,,
1158P,Round,1,F,,VS1,Very Good,58.4,66,Very Good,33.5,11,,41.2,,,,Very Good,None,6.51 - 6.58 x 3.82,Very Small,Thin To Medium,GIA,2337046398,,,6540.45,6540.45,No,Yes,No,Regular,,ISR,ISR,,,,
4077V,Pear,0.8,D,,IF,,61.5,55,Excellent,0,0,,0,,,,Very Good,None,8.37 - 5.11 x 3.14,None,Very Thin To Thick,GIA,7342950720,,,3410.4,4263,No,Yes,No,Regular,,ISR,ISR,,,,
6001L,Marquise,0.5,H,,VS1,,54.8,64,Very Good,0,0,,0,,,,Very Good,None,8.89 - 4.33 x 2.37,None,Thin To Slightly Thick,GIA,6351361133,,,832.65,1665.3,No,Yes,No,Regular,,ISR,ISR,,,,
4056X,Pear,0.69,D,,VVS2,,59.1,61,Very Good,0,0,,0,,,,Very Good,None,7.82 - 4.95 x 2.93,None,Slightly Thick To Extremely Thick,GIA,1338023919,,,2030.049,2942.1,No,Yes,No,Regular,,ISR,ISR,,,,
4057E,Pear,0.7,G,,VVS2,,56.1,64,Excellent,0,0,,0,,,,Very Good,None,8.29 - 5.05 x 2.83,None,Medium To Thick,GIA,2201751570,,,2066.82,2952.6,No,Yes,No,Regular,,ISR,ISR,,,,
4059B,Pear,0.71,F,,VS1,,62,56,Excellent,0,0,,0,,,,Very Good,None,8.10 - 4.93 x 3.06,None,Medium To Thick,GIA,2364041800,,,2150.022,3028.2,No,Yes,No,Regular,,ISR,ISR,,,,
4113P,Pear,2.07,G,,VS1,,62.4,59,Excellent,0,0,,0,,,,Excellent,Faint Blue,11.51 - 6.98 x 4.35,None,Slightly Thick To Very Thick,GIA,2356705220,,,20372.2155,9841.65,No,Yes,No,Regular,,ISR,ISR,,,,
5060L,Oval,1,G,,VS2,,58,61,Excellent,0,0,,0,,,,Very Good,Faint Blue,7.87 - 5.62 x 3.26,None,Thick To Very Thick,GIA,6352793886,,,4466.7,4466.7,No,Yes,No,Regular,,ISR,ISR,,,,
4113N,Pear,2,G,,VS1,,62.3,54,Very Good,0,0,,0,,,,Very Good,Faint Blue,11.11 - 6.88 x 4.29,None,Thick To Very Thick,GIA,2346468617,,,19683.3,9841.65,No,Yes,No,Regular,,ISR,ISR,,,,
3006T,Emerald,0.53,D,,IF,,67,65,Excellent,0,0,,0,,,,Very Good,None,5.58 - 3.78 x 2.53,None,Slightly Thick To Thick,GIA,1358552854,,,1504.2195,2838.15,No,Yes,No,Regular,,ISR,ISR,,,,
2028K,Princess,0.53,D,,VVS2,,72.4,73,Excellent,0,0,,0,,,,Very Good,None,4.55 - 4.47 x 3.24,None,Slightly Thick,GIA,7348148679,,,1173.6585,2214.45,No,Yes,No,Regular,,ISR,ISR,,,,
4056V,Pear,0.65,D,,VVS2,,61.8,55,Very Good,0,0,,0,,,,Very Good,None,7.60 - 4.79 x 2.96,None,Slightly Thick To Very Thick,GIA,6355061966,,,1687.14,2595.6,No,Yes,No,Regular,,ISR,ISR,,,,
5057T,Oval,0.9,D,,IF,,57.7,59,Excellent,0,0,,0,,,,Very Good,None,7.84 - 5.57 x 3.22,None,Slightly Thick To Thick,GIA,6362006532,,,5859.945,6511.05,No,Yes,No,Regular,,ISR,ISR,,,,
6008H,Marquise,0.53,E,,VS1,,57.9,59,Excellent,0,0,,0,,,,Very Good,None,8.83 - 4.19 x 2.43,None,Slightly Thick To Very Thick,GIA,7328897148,,,1123.5735,2119.95,No,Yes,No,Regular,,ISR,ISR,,,,
1093L,Round,0.7,G,,VS1,Very Good,59.9,60,Excellent,33.5,13.5,,40.6,,,,Very Good,None,5.71 - 5.76 x 3.43,None,Medium To Slightly Thick,GIA,7351653132,,,2434.32,3477.6,No,Yes,No,Regular,,ISR,ISR,,,,
4056T,Pear,0.6,D,,VS1,,54.7,60,Excellent,0,0,,0,,,,Very Good,None,7.87 - 4.85 x 2.66,None,Medium To Thick,GIA,1357951517,,,1421.28,2368.8,No,Yes,No,Regular,,ISR,ISR,,,,
1158H,Round,1,F,,VS2,Very Good,57.7,63,Excellent,31,11,,40.8,,,,Excellent,None,6.55 - 6.60 x 3.79,None,Medium To Slightly Thick,GIA,7316679264,,,6066.9,6066.9,No,Yes,No,Regular,,ISR,ISR,,,,
4091H,Pear,1.02,E,,VS2,,58.9,58,Very Good,0,0,,0,,,,Very Good,None,9.23 - 5.69 x 3.35,None,Medium,GIA,2327789289,,,5096.889,4996.95,No,Yes,No,Regular,,ISR,ISR,,,,
6015T,Marquise,0.6,D,,VVS2,,61,58,Very Good,0,0,,0,,,,Very Good,None,8.85 - 4.26 x 2.60,None,Very Thick To Extremely Thick,GIA,7358949258,,,1515.78,2526.3,No,Yes,No,Regular,,ISR,ISR,,,,
4057F,Pear,0.7,G,,VVS2,,56.9,61,Excellent,0,0,,0,,,,Very Good,None,8.13 - 4.96 x 2.82,None,Slightly Thick To Very Thick,GIA,6352749318,,,2066.82,2952.6,No,Yes,No,Regular,,ISR,ISR,,,,
4059G,Pear,0.72,F,,VVS2,,59.7,58,Excellent,0,0,,0,,,,Excellent,None,8.10 - 5.02 x 3.00,None,Slightly Thick To Thick,GIA,6355936672,,,2289.168,3179.4,No,Yes,No,Regular,,ISR,ISR,,,,
4059D,Pear,0.7,F,,VS1,,62.3,56,Excellent,0,0,,0,,,,Very Good,None,8.16 - 4.91 x 3.06,None,Slightly Thick To Very Thick,GIA,6351158193,,,2119.74,3028.2,No,Yes,No,Regular,,ISR,ISR,,,,
9013T,Heart,1.02,E,,VVS1,,59.2,61,Excellent,0,0,,0,,,,Very Good,None,6.48 - 6.75 x 4.00,NONE,Medium To Slightly Thick,GIA,2186735105,,,6524.532,6396.6,No,Yes,No,Regular,,ISR,ISR,,,,
9008T,Heart,0.88,E,,VS2,,53.4,59,Excellent,0,0,,0,,,,Excellent,None,6.21 - 6.93 x 3.70,None,Thin To Slightly Thick,GIA,7336118500,,,2930.928,3330.6,No,Yes,No,Regular,,ISR,ISR,,,,
